bag,absolute_time,relative_sec,source_node,source_topic,event_category,candidate_type,goal_x,goal_y,decision,direct_reason,clearance_m,required_clearance_m,progress_m,alignment,path_length_m,score,outcome
23july.bag,2026-07-23T21:04:05.057+05:30,57.417,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,1.01,26.63,rejected,"Rejected frontier (1.01, 26.63): endpoint clearance 0.19 m is below required 1.70 m.",0.19,1.7,,,,,
23july.bag,2026-07-23T21:04:05.057+05:30,57.418,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,26.68,rejected,"Rejected frontier (0.86, 26.68): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.058+05:30,57.418,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.43,rejected,"Rejected frontier (0.86, 27.43): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:04:05.058+05:30,57.419,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,26.78,rejected,"Rejected frontier (0.86, 26.78): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.059+05:30,57.419,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,26.88,rejected,"Rejected frontier (0.86, 26.88): endpoint clearance 0.11 m is below required 1.70 m.",0.11,1.7,,,,,
23july.bag,2026-07-23T21:04:05.059+05:30,57.42,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,26.98,rejected,"Rejected frontier (0.86, 26.98): endpoint clearance 0.19 m is below required 1.70 m.",0.19,1.7,,,,,
23july.bag,2026-07-23T21:04:05.060+05:30,57.42,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.08,rejected,"Rejected frontier (0.86, 27.08): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:04:05.061+05:30,57.421,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.18,rejected,"Rejected frontier (0.86, 27.18): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.061+05:30,57.422,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.28,rejected,"Rejected frontier (0.86, 27.28): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.062+05:30,57.423,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.48,rejected,"Rejected frontier (0.86, 27.48): endpoint clearance 0.23 m is below required 1.70 m.",0.23,1.7,,,,,
23july.bag,2026-07-23T21:04:05.063+05:30,57.423,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.58,rejected,"Rejected frontier (0.86, 27.58): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:04:05.063+05:30,57.424,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.68,rejected,"Rejected frontier (0.86, 27.68): endpoint clearance 0.43 m is below required 1.70 m.",0.43,1.7,,,,,
23july.bag,2026-07-23T21:04:05.064+05:30,57.424,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.29,26.78,rejected,"Rejected frontier (-3.29, 26.78): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:04:05.064+05:30,57.425,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.44,27.08,rejected,"Rejected frontier (-3.44, 27.08): endpoint clearance 0.25 m is below required 1.70 m.",0.25,1.7,,,,,
23july.bag,2026-07-23T21:04:05.065+05:30,57.425,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.34,26.88,rejected,"Rejected frontier (-3.34, 26.88): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:04:05.065+05:30,57.426,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.39,26.93,rejected,"Rejected frontier (-3.39, 26.93): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:04:05.066+05:30,57.427,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.44,26.98,rejected,"Rejected frontier (-3.44, 26.98): endpoint clearance 0.19 m is below required 1.70 m.",0.19,1.7,,,,,
23july.bag,2026-07-23T21:04:05.067+05:30,57.427,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.34,26.98,rejected,"Rejected frontier (-3.34, 26.98): endpoint clearance 0.11 m is below required 1.70 m.",0.11,1.7,,,,,
23july.bag,2026-07-23T21:04:05.067+05:30,57.428,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-3.49,27.08,rejected,"Rejected frontier (-3.49, 27.08): endpoint clearance 0.29 m is below required 1.70 m.",0.29,1.7,,,,,
23july.bag,2026-07-23T21:04:05.068+05:30,57.429,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.41,26.83,rejected,"Rejected frontier (0.41, 26.83): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.068+05:30,57.429,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.36,27.23,rejected,"Rejected frontier (0.36, 27.23): endpoint clearance 0.43 m is below required 1.70 m.",0.43,1.7,,,,,
23july.bag,2026-07-23T21:04:05.069+05:30,57.43,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.41,26.88,rejected,"Rejected frontier (0.41, 26.88): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:04:05.070+05:30,57.43,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.41,26.98,rejected,"Rejected frontier (0.41, 26.98): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:04:05.070+05:30,57.431,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.36,27.08,rejected,"Rejected frontier (0.36, 27.08): endpoint clearance 0.29 m is below required 1.70 m.",0.29,1.7,,,,,
23july.bag,2026-07-23T21:04:05.071+05:30,57.432,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.36,27.28,rejected,"Rejected frontier (0.36, 27.28): endpoint clearance 0.38 m is below required 1.70 m.",0.38,1.7,,,,,
23july.bag,2026-07-23T21:04:05.072+05:30,57.433,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.36,27.38,rejected,"Rejected frontier (0.36, 27.38): endpoint clearance 0.28 m is below required 1.70 m.",0.28,1.7,,,,,
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.86,27.78,rejected,"Rejected frontier (0.86, 27.78): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.26,27.73,rejected,"Rejected frontier (0.26, 27.73): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.26,28.18,rejected,"Rejected frontier (0.26, 28.18): endpoint clearance 0.48 m is below required 1.70 m.",0.48,1.7,,,,,
23july.bag,2026-07-23T21:04:05.076+05:30,57.437,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.26,28.63,rejected,"Rejected frontier (0.26, 28.63): endpoint clearance 0.71 m is below required 1.70 m.",0.71,1.7,,,,,
23july.bag,2026-07-23T21:04:05.077+05:30,57.437,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.26,29.08,rejected,"Rejected frontier (0.26, 29.08): endpoint clearance 1.06 m is below required 1.70 m.",1.06,1.7,,,,,
23july.bag,2026-07-23T21:04:05.077+05:30,57.438,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.21,29.53,rejected,"Rejected frontier (0.21, 29.53): endpoint clearance 1.49 m is below required 1.70 m.",1.49,1.7,,,,,
23july.bag,2026-07-23T21:04:05.078+05:30,57.439,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.26,30.88,rejected,"Rejected frontier (0.26, 30.88): endpoint clearance 1.68 m is below required 1.70 m.",1.68,1.7,,,,,
23july.bag,2026-07-23T21:04:05.079+05:30,57.44,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.16,31.33,rejected,"Rejected frontier (0.16, 31.33): endpoint clearance 1.24 m is below required 1.70 m.",1.24,1.7,,,,,
23july.bag,2026-07-23T21:04:05.080+05:30,57.44,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.16,31.78,rejected,"Rejected frontier (0.16, 31.78): endpoint clearance 0.79 m is below required 1.70 m.",0.79,1.7,,,,,
23july.bag,2026-07-23T21:04:05.080+05:30,57.441,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,0.21,32.18,rejected,"Rejected frontier (0.21, 32.18): endpoint clearance 0.40 m is below required 1.70 m.",0.4,1.7,,,,,
23july.bag,2026-07-23T21:04:05.081+05:30,57.442,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.64,28.08,rejected,"Rejected frontier (-2.64, 28.08): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:04:05.081+05:30,57.442,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.89,28.48,rejected,"Rejected frontier (-2.89, 28.48): endpoint clearance 0.48 m is below required 1.70 m.",0.48,1.7,,,,,
23july.bag,2026-07-23T21:04:05.082+05:30,57.443,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.69,28.18,rejected,"Rejected frontier (-2.69, 28.18): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:04:05.083+05:30,57.443,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.74,28.28,rejected,"Rejected frontier (-2.74, 28.28): endpoint clearance 0.24 m is below required 1.70 m.",0.24,1.7,,,,,
23july.bag,2026-07-23T21:04:05.083+05:30,57.444,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.79,28.33,rejected,"Rejected frontier (-2.79, 28.33): endpoint clearance 0.30 m is below required 1.70 m.",0.3,1.7,,,,,
23july.bag,2026-07-23T21:04:05.084+05:30,57.445,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.84,28.38,rejected,"Rejected frontier (-2.84, 28.38): endpoint clearance 0.37 m is below required 1.70 m.",0.37,1.7,,,,,
23july.bag,2026-07-23T21:04:05.085+05:30,57.446,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.94,28.58,rejected,"Rejected frontier (-2.94, 28.58): endpoint clearance 0.43 m is below required 1.70 m.",0.43,1.7,,,,,
23july.bag,2026-07-23T21:04:05.085+05:30,57.446,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.99,28.63,rejected,"Rejected frontier (-2.99, 28.63): endpoint clearance 0.36 m is below required 1.70 m.",0.36,1.7,,,,,
23july.bag,2026-07-23T21:04:05.086+05:30,57.447,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.84,32.53,rejected,"Rejected frontier (-1.84, 32.53): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:04:05.087+05:30,57.447,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.99,32.63,rejected,"Rejected frontier (-1.99, 32.63): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:04:05.087+05:30,57.448,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.04,32.53,rejected,"Rejected frontier (-2.04, 32.53): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.088+05:30,57.448,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.94,32.53,rejected,"Rejected frontier (-1.94, 32.53): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.088+05:30,57.449,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.19,32.58,rejected,"Rejected frontier (-2.19, 32.58): endpoint clearance 0.11 m is below required 1.70 m.",0.11,1.7,,,,,
23july.bag,2026-07-23T21:04:05.089+05:30,57.449,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.09,32.58,rejected,"Rejected frontier (-2.09, 32.58): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:04:05.089+05:30,57.45,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.89,32.58,rejected,"Rejected frontier (-1.89, 32.58): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:04:05.090+05:30,57.45,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.79,32.58,rejected,"Rejected frontier (-1.79, 32.58): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:04:05.235+05:30,57.596,target_explorer_node,/rosout,recovery_frontier,frontier,0.36,19.43,selected_as_recovery,"No forward-progress frontier is reachable; using recovery frontier (0.36, 19.43).",,,,,,,
23july.bag,2026-07-23T21:04:05.236+05:30,57.597,target_explorer_node,/rosout,goal_dispatch,final_or_frontier,0.36,19.43,dispatched,"Sending NavigateToPose goal (0.36, 19.43): progress=-2.32 m alignment=0.737 path=6.21 m score=-2.206.",,,-2.32,0.737,6.21,-2.206,
23july.bag,2026-07-23T21:04:05.241+05:30,57.601,target_explorer_node,/rosout,nav2_acceptance,,0.36,19.43,accepted,"Nav2 accepted goal (0.36, 19.43).",,,,,,,
23july1.bag,2026-07-23T21:17:09.476+05:30,5.153,target_explorer_node,/rosout,startup_final_target,final_target,0.0,27.0,configured_at_startup,"target_explorer started: final target=(0.00, 27.00) frame=map action=/navigate_to_pose",,,,,,,
23july1.bag,2026-07-23T21:17:09.854+05:30,5.531,target_explorer_node,/rosout,tf_failure,,,,deferred,"Cannot look up robot pose map -> base_footprint: Lookup would require extrapolation at time 1784821629.514687, but only time 1784821629.572658 is in the buffer, when looking up transform from frame [base_footprint] to frame [map].",,,,,,,
23july1.bag,2026-07-23T21:17:10.958+05:30,6.634,target_explorer_node,/rosout,goal_dispatch,final_or_frontier,0.15,0.83,dispatched,"Sending NavigateToPose goal (0.15, 0.83): progress=0.73 m alignment=0.985 path=0.76 m score=1.640.",,,0.73,0.985,0.76,1.64,
23july1.bag,2026-07-23T21:17:10.959+05:30,6.636,target_explorer_node,/rosout,nav2_acceptance,,0.15,0.83,accepted,"Nav2 accepted goal (0.15, 0.83).",,,,,,,
23july1.bag,2026-07-23T21:17:13.670+05:30,9.347,target_explorer_node,/rosout,action_result,,0.15,0.83,succeeded,"NavigateToPose succeeded for (0.15, 0.83).",,,,,,,SUCCEEDED
23july1.bag,2026-07-23T21:17:13.771+05:30,9.448,target_explorer_node,/rosout,goal_dispatch,final_or_frontier,1.45,3.93,dispatched,"Sending NavigateToPose goal (1.45, 3.93): progress=3.24 m alignment=0.926 path=3.13 m score=3.851.",,,3.24,0.926,3.13,3.851,
23july1.bag,2026-07-23T21:17:13.773+05:30,9.449,target_explorer_node,/rosout,nav2_acceptance,,1.45,3.93,accepted,"Nav2 accepted goal (1.45, 3.93).",,,,,,,
23july1.bag,2026-07-23T21:17:18.783+05:30,14.46,target_explorer_node,/rosout,action_result,,1.45,3.93,succeeded,"NavigateToPose succeeded for (1.45, 3.93).",,,,,,,SUCCEEDED
23july1.bag,2026-07-23T21:17:18.876+05:30,14.552,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.95,7.33,rejected,"Rejected frontier (7.95, 7.33): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.876+05:30,14.553,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.0,7.38,rejected,"Rejected frontier (8.00, 7.38): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.877+05:30,14.554,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.65,8.18,rejected,"Rejected frontier (-1.65, 8.18): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.878+05:30,14.554,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.6,8.03,rejected,"Rejected frontier (7.60, 8.03): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.878+05:30,14.555,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.7,7.93,rejected,"Rejected frontier (7.70, 7.93): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.879+05:30,14.556,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.95,8.03,rejected,"Rejected frontier (7.95, 8.03): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.879+05:30,14.556,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.1,8.03,rejected,"Rejected frontier (8.10, 8.03): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.880+05:30,14.556,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.6,8.08,rejected,"Rejected frontier (7.60, 8.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.880+05:30,14.557,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.0,8.08,rejected,"Rejected frontier (8.00, 8.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.881+05:30,14.557,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.35,8.83,rejected,"Rejected frontier (3.35, 8.83): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.881+05:30,14.558,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.25,8.93,rejected,"Rejected frontier (3.25, 8.93): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.882+05:30,14.559,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.35,9.08,rejected,"Rejected frontier (3.35, 9.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.882+05:30,14.559,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.4,9.23,rejected,"Rejected frontier (3.40, 9.23): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.883+05:30,14.559,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.35,8.73,rejected,"Rejected frontier (2.35, 8.73): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.883+05:30,14.56,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.45,8.78,rejected,"Rejected frontier (2.45, 8.78): endpoint clearance 0.00 m is below required 0.10 m.",0.0,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.884+05:30,14.56,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.55,8.78,rejected,"Rejected frontier (2.55, 8.78): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.884+05:30,14.561,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.7,8.78,rejected,"Rejected frontier (2.70, 8.78): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.885+05:30,14.562,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.5,8.88,rejected,"Rejected frontier (2.50, 8.88): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.886+05:30,14.562,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.95,8.93,rejected,"Rejected frontier (7.95, 8.93): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.886+05:30,14.563,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.75,8.73,rejected,"Rejected frontier (7.75, 8.73): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.887+05:30,14.563,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.8,8.78,rejected,"Rejected frontier (7.80, 8.78): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.887+05:30,14.564,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.9,8.78,rejected,"Rejected frontier (7.90, 8.78): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.888+05:30,14.565,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.0,8.98,rejected,"Rejected frontier (8.00, 8.98): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.889+05:30,14.566,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.75,9.28,rejected,"Rejected frontier (3.75, 9.28): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.891+05:30,14.568,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.7,10.78,rejected,"Rejected frontier (4.70, 10.78): endpoint clearance 0.00 m is below required 0.10 m.",0.0,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.894+05:30,14.571,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.95,12.08,rejected,"Rejected frontier (9.95, 12.08): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.895+05:30,14.572,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.05,11.98,rejected,"Rejected frontier (10.05, 11.98): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.896+05:30,14.573,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.9,12.03,rejected,"Rejected frontier (9.90, 12.03): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.897+05:30,14.573,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.0,12.08,rejected,"Rejected frontier (10.00, 12.08): endpoint clearance 0.00 m is below required 0.10 m.",0.0,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.898+05:30,14.575,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.0,13.03,rejected,"Rejected frontier (10.00, 13.03): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.898+05:30,14.575,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.05,13.23,rejected,"Rejected frontier (10.05, 13.23): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.899+05:30,14.576,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.1,13.38,rejected,"Rejected frontier (10.10, 13.38): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.899+05:30,14.576,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.1,13.53,rejected,"Rejected frontier (10.10, 13.53): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.900+05:30,14.576,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.0,12.28,rejected,"Rejected frontier (10.00, 12.28): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.900+05:30,14.577,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.15,12.43,rejected,"Rejected frontier (10.15, 12.43): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.901+05:30,14.578,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.2,12.48,rejected,"Rejected frontier (10.20, 12.48): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.901+05:30,14.578,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.15,12.58,rejected,"Rejected frontier (10.15, 12.58): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.902+05:30,14.579,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.1,12.68,rejected,"Rejected frontier (10.10, 12.68): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:18.903+05:30,14.58,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.95,12.73,rejected,"Rejected frontier (9.95, 12.73): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:19.294+05:30,14.97,target_explorer_node,/rosout,goal_dispatch,final_or_frontier,8.6,14.73,dispatched,"Sending NavigateToPose goal (8.60, 14.73): progress=8.18 m alignment=0.797 path=13.33 m score=7.640.",,,8.18,0.797,13.33,7.64,
23july1.bag,2026-07-23T21:17:19.297+05:30,14.973,target_explorer_node,/rosout,nav2_acceptance,,8.6,14.73,accepted,"Nav2 accepted goal (8.60, 14.73).",,,,,,,
23july1.bag,2026-07-23T21:17:38.656+05:30,34.332,target_explorer_node,/rosout,action_result,,8.6,14.73,succeeded,"NavigateToPose succeeded for (8.60, 14.73).",,,,,,,SUCCEEDED
23july1.bag,2026-07-23T21:17:38.773+05:30,34.449,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.65,8.08,rejected,"Rejected frontier (-1.65, 8.08): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.773+05:30,34.45,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.5,6.18,rejected,"Rejected frontier (7.50, 6.18): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.773+05:30,34.45,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.15,5.88,rejected,"Rejected frontier (7.15, 5.88): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.773+05:30,34.45,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.55,7.53,rejected,"Rejected frontier (8.55, 7.53): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.774+05:30,34.451,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.0,7.28,rejected,"Rejected frontier (8.00, 7.28): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
