bag,bag_path,storage,bag_start,bag_duration_sec,bag_message_count,topic,message_type,topic_message_count,frequency_hz
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/cloud,sensor_msgs/msg/PointCloud2,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/trajectory/desired,mavros_msgs/msg/Trajectory,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/scan,sensor_msgs/msg/LaserScan,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/slam_toolbox/scan_visualization,sensor_msgs/msg/LaserScan,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/landing_target/lt_marker,geometry_msgs/msg/Vector3Stamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/events/write_split,rosbag2_interfaces/msg/WriteSplitEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/global_costmap/costmap,nav_msgs/msg/OccupancyGrid,91,1.159721
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/rc/out,mavros_msgs/msg/RCOut,30994,394.993235
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/global_costmap/costmap_raw,nav2_msgs/msg/Costmap,91,1.159721
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/raw/fix,sensor_msgs/msg/NavSatFix,79,1.006791
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/camera/image_captured,mavros_msgs/msg/CameraImageCaptured,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gps_rtk/rtk_baseline,mavros_msgs/msg/RTKBaseline,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/log_transfer/raw/log_data,mavros_msgs/msg/LogData,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/rosout,rcl_interfaces/msg/Log,5572,71.010593
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/ground,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gpsstatus/gps2/rtk,mavros_msgs/msg/GPSRTK,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/genz/odometry,nav_msgs/msg/Odometry,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/tf_static,tf2_msgs/msg/TFMessage,4,0.050977
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/tf,tf2_msgs/msg/TFMessage,3009,38.347249
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/lookahead_point,geometry_msgs/msg/PointStamped,1468,18.708462
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/sys_status,mavros_msgs/msg/SysStatus,88,1.121488
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/local,nav_msgs/msg/Odometry,31079,396.076491
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/clicked_point,geometry_msgs/msg/PointStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/initialpose,geometry_msgs/msg/PoseWithCovarianceStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/optical_flow/ground_distance,sensor_msgs/msg/Range,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/extended_state,mavros_msgs/msg/ExtendedState,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gimbal_control/manager/info,mavros_msgs/msg/GimbalManagerInformation,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/rallypoint/rallypoints,mavros_msgs/msg/WaypointList,1,0.012744
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/gp_lp_offset,geometry_msgs/msg/PoseStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/data_raw,sensor_msgs/msg/Imu,31009,395.184398
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gpsstatus/gps1/rtk,mavros_msgs/msg/GPSRTK,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gpsstatus/gps2/raw,mavros_msgs/msg/GPSRAW,79,1.006791
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/gp_origin,geographic_msgs/msg/GeoPointStamped,1,0.012744
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/compass_hdg,std_msgs/msg/Float64,31076,396.038258
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/mission/reached,mavros_msgs/msg/WaypointReached,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/smoother_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/goal_pose,geometry_msgs/msg/PoseStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/sim_state/attitude,sensor_msgs/msg/Imu,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/global,sensor_msgs/msg/NavSatFix,31076,396.038258
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/genz/planar_points,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/lookahead_collision_arc,nav_msgs/msg/Path,1468,18.708462
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/setpoint_trajectory/desired,nav_msgs/msg/Path,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/waypoint_follower/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/map,nav_msgs/msg/OccupancyGrid,524,6.677952
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/genz/trajectory,nav_msgs/msg/Path,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/behavior_tree_log,nav2_msgs/msg/BehaviorTreeLog,227,2.89293
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/received_global_plan,nav_msgs/msg/Path,1468,18.708462
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/mount_control/orientation,geometry_msgs/msg/Quaternion,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/mount_control/status,geometry_msgs/msg/Vector3Stamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/rangefinder_pub,sensor_msgs/msg/Range,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/slam_toolbox/update,visualization_msgs/msg/InteractiveMarkerUpdate,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/bt_navigator/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/param/event,mavros_msgs/msg/ParamEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/controller_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/setpoint_raw/target_global,mavros_msgs/msg/GlobalPositionTarget,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/cmd_vel_nav,geometry_msgs/msg/Twist,1474,18.784927
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/rc/override,mavros_msgs/msg/OverrideRCIn,1790,22.812089
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/diff_pressure,sensor_msgs/msg/FluidPressure,30999,395.056956
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gimbal_control/device/info,mavros_msgs/msg/GimbalDeviceInformation,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/odometry/in,nav_msgs/msg/Odometry,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gpsstatus/gps1/raw,mavros_msgs/msg/GPSRAW,79,1.006791
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/vfr_hud,mavros_msgs/msg/VfrHud,30989,394.929514
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/bf_lidar/diagnostic_out,diagnostic_msgs/msg/DiagnosticStatus,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/local_costmap/costmap_raw,nav2_msgs/msg/Costmap,605,7.710231
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/local_costmap/local_costmap/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/local_costmap/published_footprint,geometry_msgs/msg/PolygonStamped,1567,19.970136
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/uas1/mavlink_source,mavros_msgs/msg/Mavlink,548907,6995.371743
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/cam_imu_sync/cam_imu_stamp,mavros_msgs/msg/CamIMUStamp,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/odometry/filtered,nav_msgs/msg/Odometry,2355,30.012553
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/rel_alt,std_msgs/msg/Float64,31057,395.796119
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/esc_telemetry/telemetry,mavros_msgs/msg/ESCTelemetry,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/esc_status/info,mavros_msgs/msg/ESCInfo,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/global_costmap/published_footprint,geometry_msgs/msg/PolygonStamped,181,2.306697
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/raw/satellites,std_msgs/msg/UInt32,79,1.006791
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/geofence/fences,mavros_msgs/msg/WaypointList,1,0.012744
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gimbal_control/device/attitude_status,mavros_msgs/msg/GimbalDeviceAttitudeStatus,31056,395.783375
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/mag_calibration/report,mavros_msgs/msg/MagnetometerReporter,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/rangefinder/rangefinder,sensor_msgs/msg/Range,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/nonground,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/sim_state/velocity_body,geometry_msgs/msg/TwistStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/sim_state/global_position,sensor_msgs/msg/NavSatFix,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/velocity_body,geometry_msgs/msg/TwistStamped,31003,395.107933
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/move_base_simple/goal,geometry_msgs/msg/PoseStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/temperature_baro,sensor_msgs/msg/Temperature,31009,395.184398
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/temperature_imu,sensor_msgs/msg/Temperature,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/statustext/recv,mavros_msgs/msg/StatusText,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/bond,bond/msg/Status,10958,139.650767
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/optical_flow/raw/optical_flow,mavros_msgs/msg/OpticalFlow,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/plan,nav_msgs/msg/Path,90,1.146977
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/setpoint_raw/target_local,mavros_msgs/msg/PositionTarget,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/static_pressure,sensor_msgs/msg/FluidPressure,31002,395.095189
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/status_event,mavros_msgs/msg/StatusEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/manual_control/control,mavros_msgs/msg/ManualControl,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/bf_lidar/point_cloud_out,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/mag,sensor_msgs/msg/MagneticField,30999,395.056956
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/battery,sensor_msgs/msg/BatteryState,78,0.994046
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/tunnel/out,mavros_msgs/msg/Tunnel,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/accel,geometry_msgs/msg/AccelWithCovarianceStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/target_explorer/candidate_goals,visualization_msgs/msg/MarkerArray,5,0.044045
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/nav_controller_output/output,mavros_msgs/msg/NavControllerOutput,60,0.528538
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/mag_calibration/status,std_msgs/msg/UInt8,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/log_transfer/raw/log_entry,mavros_msgs/msg/LogEntry,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/velocity_local,geometry_msgs/msg/TwistStamped,45073,397.046568
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/odom,nav_msgs/msg/Odometry,45073,397.046568
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/timesync_status,mavros_msgs/msg/TimesyncStatus,1132,9.971751
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/pose,geometry_msgs/msg/PoseStamped,45075,397.064186
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/landing_target/pose_in,geometry_msgs/msg/PoseStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/temperature_imu,sensor_msgs/msg/Temperature,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/temperature_baro,sensor_msgs/msg/Temperature,45077,397.081804
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/static_pressure,sensor_msgs/msg/FluidPressure,45078,397.090612
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gpsstatus/gps2/raw,mavros_msgs/msg/GPSRAW,113,0.995413
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/optical_flow/ground_distance,sensor_msgs/msg/Range,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/bond,bond/msg/Status,15880,139.886395
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/tf,tf2_msgs/msg/TFMessage,4348,38.301388
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/genz/trajectory,nav_msgs/msg/Path,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/mount_control/orientation,geometry_msgs/msg/Quaternion,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/bf_lidar/point_cloud_deskewed,sensor_msgs/msg/PointCloud2,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/sys_status,mavros_msgs/msg/SysStatus,123,1.083503
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/lookahead_point,geometry_msgs/msg/PointStamped,1398,12.314936
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/diagnostics,diagnostic_msgs/msg/DiagnosticArray,564,4.968257
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/rangefinder_pub,sensor_msgs/msg/Range,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/param/event,mavros_msgs/msg/ParamEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/clicked_point,geometry_msgs/msg/PointStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/local,nav_msgs/msg/Odometry,45089,397.187511
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/mount_control/status,geometry_msgs/msg/Vector3Stamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/sim_state/attitude,sensor_msgs/msg/Imu,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/received_global_plan,nav_msgs/msg/Path,1398,12.314936
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/behavior_tree_log,nav2_msgs/msg/BehaviorTreeLog,1724,15.186659
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/compass_hdg,std_msgs/msg/Float64,45096,397.249174
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/scan,sensor_msgs/msg/LaserScan,1263,11.125725
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/slam_toolbox/scan_visualization,sensor_msgs/msg/LaserScan,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/landing_target/lt_marker,geometry_msgs/msg/Vector3Stamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/local_costmap/costmap,nav_msgs/msg/OccupancyGrid,868,7.646183
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/initialpose,geometry_msgs/msg/PoseWithCovarianceStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/bf_lidar/imu_out,sensor_msgs/msg/Imu,56911,501.327118
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/genz/non_planar_points,sensor_msgs/msg/PointCloud2,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/global_costmap/costmap,nav_msgs/msg/OccupancyGrid,132,1.162784
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/rc/out,mavros_msgs/msg/RCOut,45075,397.064186
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/global_costmap/costmap_raw,nav2_msgs/msg/Costmap,132,1.162784
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/uas1/mavlink_source,mavros_msgs/msg/Mavlink,796775,7018.764647
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/cam_imu_sync/cam_imu_stamp,mavros_msgs/msg/CamIMUStamp,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/raw/gps_vel,geometry_msgs/msg/TwistStamped,113,0.995413
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/behavior_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/pose_cov,geometry_msgs/msg/PoseWithCovarianceStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/lookahead_collision_arc,nav_msgs/msg/Path,1398,12.314936
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/tf_static,tf2_msgs/msg/TFMessage,4,0.035236
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/genz/odometry,nav_msgs/msg/Odometry,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/home_position/home,mavros_msgs/msg/HomePosition,1,0.008809
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/global_costmap/costmap_updates,map_msgs/msg/OccupancyGridUpdate,0,0.0
