bag,relative_sec,level,message
25july.bag,139.484153296,30,"Rejected frontier (11.24, 16.39): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.485372569,30,"Rejected frontier (10.99, 16.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.486154201,30,"Rejected frontier (12.89, 18.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.486618313,30,"Rejected frontier (11.04, 16.99): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.487799613,30,"Rejected frontier (10.94, 17.19): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.488499137,30,"Rejected frontier (10.94, 17.14): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.489403676,30,"Rejected frontier (9.84, 17.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.489916421,30,"Rejected frontier (9.99, 17.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.490297423,30,"Rejected frontier (9.99, 17.64): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.490945589,30,"Rejected frontier (10.79, 17.74): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.491565791,30,"Rejected frontier (10.94, 18.14): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.492111229,30,"Rejected frontier (10.99, 17.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.492813398,30,"Rejected frontier (-17.11, 17.79): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.493401288,30,"Rejected frontier (4.84, 18.19): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.494340332,30,"Rejected frontier (5.19, 19.29): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.494874519,30,"Rejected frontier (3.99, 18.34): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.495885522,30,"Rejected frontier (4.14, 19.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.496757648,30,"Rejected frontier (-13.26, 20.59): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.497874704,30,"Rejected frontier (-18.91, 19.49): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.498377059,30,"Rejected frontier (-19.06, 19.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.49901756,30,"Rejected frontier (-18.96, 19.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.499505678,30,"Rejected frontier (-18.91, 19.59): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.500999228,30,"Rejected frontier (2.74, 21.09): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.501481225,30,"Rejected frontier (4.19, 20.69): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.501892234,30,"Rejected frontier (4.14, 20.74): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.502515813,30,"Rejected frontier (2.84, 21.19): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.503111708,30,"Rejected frontier (2.89, 21.24): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.503650994,30,"Rejected frontier (2.89, 21.29): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.504199829,30,"Rejected frontier (2.79, 21.69): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.505245488,30,"Rejected frontier (-12.86, 21.14): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.505946255,30,"Rejected frontier (-16.61, 23.94): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.507469632,30,"Rejected frontier (-9.51, 21.39): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.508101416,30,"Rejected frontier (-9.51, 21.64): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.508665661,30,"Rejected frontier (-10.21, 21.94): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.50912865,30,"Rejected frontier (-10.31, 21.99): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.50997647,30,"Rejected frontier (-13.31, 23.19): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.510521818,30,"Rejected frontier (-16.31, 24.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.511012971,30,"Rejected frontier (-16.71, 25.24): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.511621902,30,"Rejected frontier (-16.66, 25.69): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.512110551,30,"Rejected frontier (-4.66, 23.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.512554864,30,"Rejected frontier (-4.81, 23.39): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.512978508,30,"Rejected frontier (-4.71, 23.39): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.513373968,30,"Rejected frontier (-4.61, 23.39): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.514009209,30,"Rejected frontier (-4.66, 23.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.514468311,30,"Rejected frontier (-4.71, 23.59): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.515006305,30,"Rejected frontier (-4.81, 23.69): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.515553998,30,"Rejected frontier (-4.86, 23.79): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.516164781,30,"Rejected frontier (-13.31, 23.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.517613044,30,"Rejected frontier (-4.81, 24.04): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.518539314,30,"Rejected frontier (-16.66, 27.24): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.519111023,30,"Rejected frontier (-16.51, 27.54): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.520097108,30,"Rejected frontier (-15.51, 40.09): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.528938899,30,"Rejected frontier (-7.11, 33.49): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.53375293,30,"Rejected frontier (-6.21, 34.49): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.533995105,30,"Rejected frontier (-14.16, 35.49): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.536645689,30,"Rejected frontier (-14.16, 35.44): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.537118698,30,"Rejected frontier (-14.26, 35.59): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.538055518,30,"Rejected frontier (-6.56, 36.59): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,139.539177484,30,"Rejected frontier (-6.16, 36.89): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,139.540100638,30,"Rejected frontier (-6.21, 36.99): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.541024694,30,"Rejected frontier (-6.31, 37.24): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,139.65472668,30,"Rejected frontier (1.54, 35.54): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,139.751459066,30,"Rejected frontier (0.84, 34.69): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,139.924450292,30,"Rejected frontier (1.64, 33.34): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=44, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=257)."
25july.bag,140.065963636,30,"Rejected frontier (1.84, 32.94): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=33, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=268)."
25july.bag,140.203742463,30,"Rejected frontier (1.19, 33.49): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=19, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=282)."
25july.bag,140.324360704,30,"Rejected frontier (1.39, 33.04): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=15, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=286)."
25july.bag,140.418953364,30,"Rejected frontier (0.84, 33.19): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,140.522480874,30,"Rejected frontier (0.89, 32.79): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,140.800084049,30,"Rejected frontier (1.84, 31.74): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=160, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=141)."
25july.bag,140.940018214,30,"Rejected frontier (1.14, 32.19): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=29, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=272)."
25july.bag,141.088352527,30,"Rejected frontier (0.94, 31.84): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=26, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=275)."
25july.bag,141.280852208,30,"Rejected frontier (1.04, 30.19): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=59, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=242)."
25july.bag,141.441112108,30,"Rejected frontier (0.94, 30.29): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=59, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=242)."
25july.bag,141.670066137,30,"Rejected frontier (-6.16, 37.14): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=34, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=267)."
25july.bag,141.950553438,30,"Rejected frontier (0.84, 28.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=33, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=268)."
25july.bag,142.263659407,30,"Rejected frontier (1.74, 27.04): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=233, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=68)."
25july.bag,142.593729743,30,"Rejected frontier (-7.91, 33.94): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=90, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=211)."
25july.bag,142.728975921,30,"Rejected frontier (-8.66, 33.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=32, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=269)."
25july.bag,143.261996612,30,"Rejected frontier (-8.01, 28.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=114, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=187)."
25july.bag,143.545320301,30,"Rejected frontier (-10.26, 30.69): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=89, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=212)."
25july.bag,143.735084608,30,"Rejected frontier (-9.41, 29.54): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=125, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=176)."
25july.bag,143.991844348,30,"Rejected frontier (-5.61, 25.24): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=37, costmap: unknown cell in safety area=192, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=72)."
25july.bag,144.288643266,30,"Rejected frontier (-7.61, 27.44): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=229, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=72)."
25july.bag,144.418901889,30,"Rejected frontier (-11.06, 31.19): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,144.624191137,30,"Rejected frontier (-13.21, 33.49): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=84, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=217)."
25july.bag,145.05918107,30,"Rejected frontier (-10.41, 21.99): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=266, costmap: unknown cell in safety area=35, maximum backward search distance reached=1)."
25july.bag,145.259081435,30,"Rejected frontier (-12.71, 23.99): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=36, costmap: unknown cell in safety area=126, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=139)."
25july.bag,145.332480433,30,"Rejected frontier (-14.41, 25.64): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,145.554694802,30,"Rejected frontier (-15.36, 25.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=139, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=162)."
25july.bag,145.691359787,30,"Rejected frontier (-13.46, 23.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=80, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=221)."
25july.bag,146.021200761,30,"Rejected frontier (-13.91, 23.64): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=43, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=258)."
25july.bag,146.300028112,30,"Rejected frontier (-13.41, 21.54): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=89, costmap: unknown cell in safety area=122, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=90)."
25july.bag,146.403392901,30,"Rejected frontier (-14.91, 21.34): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=30, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=271)."
25july.bag,146.509072167,30,"Rejected frontier (-15.36, 21.59): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=25, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=276)."
25july.bag,146.623603159,30,"Rejected frontier (-14.96, 21.19): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=24, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=277)."
25july.bag,146.777342945,30,"Rejected frontier (-14.71, 20.74): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=49, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=252)."
25july.bag,146.930366402,30,"Rejected frontier (-14.81, 20.24): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=65, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=236)."
25july.bag,147.036332935,30,"Rejected frontier (-15.66, 20.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=9, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=292)."
25july.bag,147.231981162,30,"Rejected frontier (-17.11, 20.19): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=72, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=229)."
25july.bag,147.575490113,30,"Rejected frontier (-16.56, 18.69): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=93, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=208)."
25july.bag,147.68700713,30,"Rejected frontier (-16.81, 18.59): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=46, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=255)."
25july.bag,147.8562266,30,"Rejected frontier (-15.56, 17.34): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=135, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=166)."
25july.bag,148.367338182,30,"Rejected frontier (-11.61, 11.89): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=124, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=177)."
25july.bag,149.47557397,30,"Rejected frontier (-8.81, 5.99): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=95, costmap: unknown cell in safety area=83, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=123)."
25july.bag,149.805431653,30,"Rejected frontier (-4.41, 1.09): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=3, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=298)."
25july.bag,150.016580266,30,"Rejected frontier (-2.46, -1.16): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=147, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=154)."
25july.bag,150.114712423,30,"Rejected frontier (-4.61, 0.59): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=2, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=299)."
25july.bag,150.383716893,30,"Rejected frontier (-9.46, 5.04): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=128, costmap: unknown cell in safety area=96, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=77)."
25july.bag,150.5718883,30,"Rejected frontier (-4.56, -0.56): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,150.673908928,30,"Rejected frontier (-4.51, -1.36): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=1, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=300)."
25july.bag,150.796512729,30,"Rejected frontier (-4.66, -2.56): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=21, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=280)."
25july.bag,150.894490358,30,"Rejected frontier (-5.16, -2.31): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,151.006484131,30,"Rejected frontier (-5.01, -3.26): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=20, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=281)."
25july.bag,151.112761672,30,"Rejected frontier (-6.01, -2.61): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,151.280713056,30,"Rejected frontier (-4.96, -3.66): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=81, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=220)."
25july.bag,151.463819023,30,"Rejected frontier (-4.01, -6.81): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=89, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=212)."
25july.bag,151.584902628,30,"Rejected frontier (-5.41, -6.01): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=6, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=295)."
25july.bag,151.805611726,30,"Rejected frontier (-4.16, -7.51): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=135, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=166)."
25july.bag,151.991229953,30,"Rejected frontier (-4.26, -8.01): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=81, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=220)."
25july.bag,152.225456048,30,"Rejected frontier (-4.51, -8.41): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=59, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=242)."
25july.bag,152.355899639,30,"Rejected frontier (-5.06, -10.01): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=17, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=284)."
25july.bag,152.499387719,30,"Rejected frontier (-4.91, -10.61): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=19, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=282)."
25july.bag,152.618719534,30,"Rejected frontier (-5.36, -10.91): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,152.61925381,20,"No forward-progress frontier is reachable; using recovery frontier (5.79, 5.79)."
25july.bag,152.619936903,20,Cached 619-pose ComputePathToPose path for goal sequence 8 in frame map.
25july.bag,152.635233238,20,"Frontier (5.79, 5.79) selected with score -2.408; safe interior goal is (4.16, 6.32), 2.16 m back along its Nav2 path after rejecting 216 samples; unknown clearance=>=0.15 m, occupied clearance=>=0.15 m, costmap center cost=0."
25july.bag,152.635705355,20,"Sending NavigateToPose frontier goal (4.16, 6.32)."
25july.bag,152.640748714,20,"Nav2 accepted frontier goal (4.16, 6.32)."
25july.bag,152.641722043,20,Active goal cost=0 maximum-area-cost=0 safety=safe.
25july.bag,154.980862203,20,Active goal cost=0 maximum-area-cost=0 safety=safe.
25july.bag,157.180515963,20,Active goal cost=0 maximum-area-cost=0 safety=safe.
25july.bag,159.28013004,20,Active goal cost=0 maximum-area-cost=0 safety=safe.
25july.bag,160.880319392,30,"Active goal unsafe check 1/2 [inflation/unknown]: cost threshold exceeded (center cost=0, maximum area cost=75)."
25july.bag,161.380873122,20,Active goal cost=0 maximum-area-cost=75 safety=cost threshold exceeded.
25july.bag,161.880470273,30,"Active goal unsafe check 2/2 [inflation/unknown]: cost threshold exceeded (center cost=0, maximum area cost=75)."
25july.bag,161.88080198,30,The active frontier goal has become unsafe; preparing one on-path correction.
25july.bag,161.888140825,30,"Selected corrected path index 597 (robot index 83): shortened 0.50 m, center cost=0, 12.87 m ahead of robot."
25july.bag,161.888660413,30,Cancellation requested for the unsafe frontier goal.
25july.bag,161.892727013,20,Nav2 accepted cancellation; waiting for the original action terminal result before sending the correction.
25july.bag,161.918185419,20,Cancellation confirmed; the original frontier goal is terminal.
25july.bag,161.919063095,20,"Corrected goal sent once at (3.83, 6.69)."
25july.bag,161.920902247,20,"Nav2 accepted corrected goal (3.83, 6.69)."
25july1.bag,0.988786053,30,"Rejected frontier (5.71, 12.17): endpoint clearance 0.03 m is below required 0.10 m."
25july1.bag,0.990103383,30,"Rejected frontier (7.36, 12.12): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,0.991179261,30,"Rejected frontier (7.81, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,0.993168927,30,"Rejected frontier (5.21, 13.37): endpoint clearance 0.03 m is below required 0.10 m."
25july1.bag,0.994054621,30,"Rejected frontier (5.61, 15.22): endpoint clearance 0.04 m is below required 0.10 m."
25july1.bag,0.99509433,30,"Rejected frontier (5.26, 15.22): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,1.002372723,30,"Rejected frontier (4.26, 17.42): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,1.00623967,30,"Rejected frontier (-3.69, 19.12): endpoint clearance 0.03 m is below required 0.10 m."
25july1.bag,1.009018946,30,"Rejected frontier (-3.84, 18.92): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,1.089391439,30,"Rejected frontier (4.06, 26.72): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.214620376,30,"Rejected frontier (3.81, 17.62): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.291688047,30,"Rejected frontier (4.91, 16.52): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.361405085,30,"Rejected frontier (4.76, 16.12): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.435379747,30,"Rejected frontier (4.16, 16.47): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.505566093,30,"Rejected frontier (5.41, 15.02): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.578454708,30,"Rejected frontier (3.76, 16.52): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.651031286,30,"Rejected frontier (3.46, 16.77): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.721857315,30,"Rejected frontier (4.96, 15.27): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.79494455,30,"Rejected frontier (3.36, 16.37): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.866675911,30,"Rejected frontier (3.06, 16.47): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,1.957480265,30,"Rejected frontier (7.76, 12.12): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,2.0292448,30,"Rejected frontier (4.26, 15.07): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,2.098244025,30,"Rejected frontier (7.51, 11.97): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,2.222859956,30,"Rejected frontier (3.21, 15.67): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=74, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=227)."
25july1.bag,2.313557316,30,"Rejected frontier (4.41, 14.47): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=36, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=265)."
25july1.bag,2.393417624,30,"Rejected frontier (4.06, 14.57): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,2.504167378,30,"Rejected frontier (4.61, 14.02): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=59, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=242)."
25july1.bag,2.576516319,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,2.734614702,30,"Rejected frontier (3.11, 15.27): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=119, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=182)."
25july1.bag,2.797550597,30,"Rejected frontier (7.11, 11.32): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,2.888176989,30,"Rejected frontier (6.31, 11.92): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=41, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=260)."
25july1.bag,2.953211738,30,"Rejected frontier (7.26, 11.07): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.074012128,30,"Rejected frontier (5.66, 12.07): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=28, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=273)."
25july1.bag,3.165396229,30,"Rejected frontier (5.91, 11.62): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=37, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=264)."
25july1.bag,3.233611572,30,"Rejected frontier (6.51, 10.57): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=8, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=293)."
25july1.bag,3.304001716,30,"Rejected frontier (-3.59, 18.77): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.377267648,30,"Rejected frontier (-3.79, 18.82): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.446205602,30,"Rejected frontier (-4.24, 18.57): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.517612819,30,"Rejected frontier (-3.99, 18.32): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
