stamp_s,elapsed_s,global_x_m,global_y_m,interpolated_direct_utm_x_m,interpolated_direct_utm_y_m,global_to_direct_utm_m,global_to_centreline_m
1787657880.919904,32.093910932540894,410.6161703740857,356.51101516656115,428.89715248084696,387.42872715337626,35.91795124011635,4.299581253796103
1787657880.959904,32.13391089439392,410.55328796994604,356.5269686628711,428.84245504918704,387.44992698858306,35.92663335279427,4.311499941568949
1787657880.988904,32.16291093826294,410.5076443880332,356.5385646301226,428.8027993134269,387.46529690701624,35.932930065203564,4.3201366518161715
1787657881.0199041,32.19391107559204,410.45881478043333,356.55105446967923,428.7604085756748,387.48172686775416,35.93959975351777,4.329299578315638
1787657881.0599027,32.233909606933594,410.41110908189444,356.55386835121817,428.7057131001493,387.50292594479504,35.95186646219198,4.34677272330955
1787657881.0939028,32.26790976524353,410.36323061882285,356.5628020419738,428.65922002242047,387.5209459058096,35.96039348714792,4.35876396758049
1787657881.120909,32.29491591453552,410.32524849683233,356.5698896382513,428.6222908120696,387.5352590673237,35.967149753136034,4.368276226009138
1787657881.160909,32.33491587638855,410.26906595096347,356.5803561010446,428.5675933804097,387.55645890253044,35.97714622999462,4.382362395011223
1787657881.190909,32.36491584777832,412.44916252889635,358.7012340188434,428.5265703066647,387.57235877893555,33.04579982033196,1.5422084230611632
1787657881.219912,32.39391899108887,412.401951093395,358.70802362434785,428.48691033261326,387.5877303400615,33.05697163554082,1.555865649209797
1787657881.260912,32.43491888046265,412.34179636318964,358.718367129891,428.43084556296856,387.6094601332402,33.06890925145669,1.5717309566944526
1787657881.288912,32.46291899681091,412.30072318461333,358.72535967782017,428.3925571651932,387.6243000937015,33.07712015909492,1.58262712172239
1787657881.319916,32.49392294883728,412.25527290399856,358.73315136787386,428.35016121108254,387.6407320762152,33.08615499006764,1.5946355006567237
1787657881.3599162,32.53392314910889,412.1815827972728,358.74417942792314,428.2954634534002,387.661932037783,33.10428319424803,1.6155617078904252
1787657881.390916,32.56492304801941,412.13102752842366,358.75216038890335,428.25307304167046,387.67836187215994,33.11563805487005,1.6295413985891016
1787657881.4219208,32.595927715301514,412.0804007745178,358.76019633101635,428.21067610949257,387.69479423375657,33.12697900768126,1.6435011973557685
1787657881.4549208,32.62892770767212,412.0264241465282,358.76869166330374,428.16555069577095,387.71228411043825,33.13914527440763,1.658450338976567
1787657881.4899206,32.66392755508423,411.9690851283754,358.7777076675176,428.1176906060797,387.7308339030637,33.15208858708617,1.6743384575460631
1787657881.5199206,32.693927526474,411.9467187408389,358.769328392254,428.07666753233474,387.7467337794688,33.16421672512805,1.6913331190914755
1787657881.5609207,32.73492765426636,411.89022038410667,358.7733633378303,428.0206024366677,387.7684636990084,33.17988954346252,1.7113892056698667
1787657881.5929208,32.76692771911621,411.84621860887194,358.7764166078748,427.9768443609308,387.7854236177182,33.192161346470456,1.7270901546537756
1787657881.6199226,32.79392957687378,411.8091496650561,358.7789015691681,427.9399210189833,387.7997345047346,33.20256810469242,1.7403964754112577
1787657881.6609228,32.83492970466614,411.7509211862357,358.7878558659432,427.8838559233162,387.8214644242742,33.214786001859046,1.7567140001045858
1787657881.6899228,32.863929748535156,411.7106181397451,358.7919440633376,427.84420018755605,387.83683434270745,33.22496231802347,1.7699228911275304
1787657881.7199268,32.89393377304077,411.6689722573829,358.7960842361731,427.80317157143014,387.85273636724924,33.23554453550857,1.783648336967193
1787657881.761927,32.93593382835388,411.61076705084196,358.80173267467404,427.7457391377783,387.8749962447608,33.25044328820215,1.8029565370077456
1787657881.7899268,32.96393370628357,411.57202533250046,358.8054263262145,427.70745106602527,387.8898360788611,33.26040971277923,1.8158680710819102
1787657881.8219306,32.99593758583069,411.51269474649706,358.80947480525793,427.6636928337269,387.9070645914953,33.27949023921262,1.837100856960807
1787657881.8619306,33.035937547683716,411.4515980080973,358.81449823776063,427.6091974711625,387.93891030685637,33.30614656154828,1.8581901995183028
1787657881.8929307,33.06693768501282,411.4042206034575,358.8182990340533,427.5669633378025,387.963590869132,33.326900378651004,1.874629787054749
1787657881.9209328,33.09493970870972,411.3614052636385,358.821671903073,427.52881379057277,387.9858845022975,33.345710293972594,1.8895425924745162
1787657881.9619327,33.135939598083496,411.3204562205464,358.83782784275127,427.47295614138966,388.0185263035979,33.35290716497888,1.8920698169610788
1787657881.9909327,33.164939641952515,411.28285509729886,358.84468275404276,427.4334469060851,388.0416145041793,33.36618706709179,1.9016333187039391
1787657882.0229292,33.19693613052368,411.24148252213047,358.85226036159565,427.3898553583761,388.0670883051627,33.38077466193112,1.9121241631138017
1787657882.056929,33.23093605041504,411.19764433740005,358.86027981788396,427.34353436516,388.0941571252565,33.39624750194294,1.9232490530556983
1787657882.0919292,33.26593613624573,411.15265113073366,358.868509343214,427.29585076050716,388.12202222110517,33.41213716576156,1.9346681646306596
1787657882.122933,33.296939849853516,411.09077012037307,358.886143620257,427.25361175487745,388.1467056306123,33.427801885016585,1.9446409617400604
1787657882.161933,33.33593988418579,411.0324859400324,358.8992373362629,427.20047867893174,388.17775526003396,33.446010240650295,1.9572248729521802
1787657882.189933,33.36394000053406,412.9845864051399,360.8197911698612,427.1623317302459,388.20004737467593,30.83321086661037,0.6053982559263043
1787657882.2229342,33.39694118499756,412.93532418993146,360.8312200250914,427.1173713995586,388.2263210579075,30.848371491122425,0.5950907539854995
1787657882.2599342,33.43394112586975,412.8721255378923,360.8469228761204,427.0669632216683,388.25577832563494,30.866466819529716,0.5828118146245355
1787657882.2869344,33.460941314697266,412.8293832977276,360.85707955836193,427.03017855960115,388.2772743543375,30.87927571558144,0.5740867845224901
1787657882.3219366,33.495943546295166,412.7739047086795,360.87036972907134,426.9824920315865,388.3051411585251,30.89580290426267,0.5628589781930655
1787657882.3619366,33.53594350814819,412.7104050834094,360.8856855902731,426.9279966690221,388.3369868738861,30.914621987968342,0.5501024513204325
1787657882.3919365,33.565943479537964,412.66271173167,360.89725882034395,426.8871251470988,388.3608711604069,30.928691207005297,0.5405846019666912
1787657882.4219422,33.59594917297363,412.6415862413153,360.8834802248322,426.84624582954393,388.3847600024981,30.95307324688312,0.5192103728348799
1787657882.4619422,33.63594913482666,412.5882404511974,360.88926949893545,426.7917504669795,388.41660571785917,30.975699121700103,0.5020700019147053
1787657882.4919422,33.66594910621643,412.5483367213246,360.89358300920486,426.75087894505623,388.4404900043799,30.992648977099467,0.48923324303712884
1787657882.5219452,33.69595217704773,412.50850612410056,360.89780945736464,426.71000320049916,388.4643767585014,31.00964611179977,0.4763481667318921
1787657882.5629454,33.73695230484009,412.4370912295628,360.9240772224841,426.6541452264981,388.49701874961727,31.022439117685128,0.47020888216307344
1787657882.5919452,33.76595211029053,412.393464221096,360.9342680748481,426.6146363160115,388.52010676038316,31.03578952979232,0.46114343568527394
1787657882.6189454,33.79295229911804,412.35282674816193,360.9437920799112,426.5778516539443,388.5416027890858,31.0481962360064,0.4527277692199092
1787657882.6619422,33.835949182510376,412.2880770868319,360.9590440681288,426.5192733293396,388.57583448447974,31.067894350815294,0.4393884995859085
1787657882.6929421,33.8669490814209,412.2413703912714,360.9701154708093,426.4770395207976,388.6005148569399,31.082040566900258,0.4298293870402664
1787657882.7219455,33.895952463150024,412.1982834911297,360.9727348767668,426.43752573804124,388.6236057149374,31.10187579351804,0.4141187253293299
1787657882.7609456,33.9349524974823,412.13971385450054,360.98382289916213,426.3843926620956,388.65465534435907,31.12211179437718,0.3995945815400881
1787657882.7919455,33.96595239639282,412.09314284492615,360.99266289684545,426.3421588535536,388.67933571681925,31.13818088865176,0.3880671748770814
1787657882.8179455,33.991952419281006,412.0540804944041,361.0001353818167,426.3067368029231,388.700035469767,31.15160793171352,0.3784507622841615
1787657882.8619535,34.03596043586731,411.99514218449525,361.0175930984643,426.2441227554015,388.726846200067,31.15824376884456,0.36955307515308516
1787657882.8929534,34.06696033477783,411.95094137106474,361.02813246313315,426.1998785861776,388.7453053104124,31.165267244260583,0.360563057641372
1787657882.9189608,34.09296774864197,411.91388085197764,361.03700655544145,426.1627598709391,388.7607916100195,31.171121427524007,0.3530591420560629
1787657882.9609609,34.13496780395508,411.8540762398952,361.0514175214344,426.102815883378,388.78580084175206,31.180484274399458,0.3410325021091929
1787657882.991961,34.16596794128418,411.8099735069584,361.0621313370207,426.05857137387454,388.80426009406557,31.187309103953567,0.33224199342125366
1787657883.0199642,34.193971157073975,411.76039519982186,361.05605892402843,426.01860417843966,388.82093480812784,31.211934514499134,0.30591738855310535
1787657883.0629642,34.23697113990784,411.69515342328543,361.06446178645984,425.95723305840414,388.8465394538163,31.229005027914276,0.2861551603694738
1787657883.0899642,34.26397109031677,411.65415675392904,361.06967933360625,425.91869775935754,388.86261676637014,31.239790352002675,0.2736800976713183
1787657883.121965,34.29597187042236,411.6055354524471,361.07578888591524,425.8730250965409,388.88167185854365,31.252654105400886,0.25881377730735095
1787657883.162965,34.33697199821472,411.54121725329065,361.09463203269206,425.8145082414543,388.90608567632034,31.260258946535906,0.24891502526810333
1787657883.192965,34.36697196960449,413.30636744017187,362.86897957243934,425.77169120470484,388.92394937270984,28.883312619013044,2.6003566307098223
1787657883.2229712,34.39697813987732,413.2600798657666,362.8781915467074,425.7288653206868,388.9418167602684,28.892614454109243,2.5892858227642312
1787657883.260971,34.434978008270264,413.2013797024587,362.88975158493275,425.6746305435826,388.96444405224133,28.904525144176247,2.575135291740615
1787657883.290971,34.464977979660034,413.1550173545108,362.8990220137998,425.6318135068331,388.9823077486309,28.913807029712412,2.564086147774616
1787657883.319971,34.49397802352905,413.13538198047064,362.91221398593296,425.5904236025581,388.9995760310645,28.90810475077363,2.567816356415481
1787657883.3599725,34.533979415893555,413.0834805869757,362.92660350301657,425.5333321785481,389.0233951447255,28.91437944419604,2.5590880555170923
1787657883.3899724,34.563979387283325,413.04468350203587,362.9374919181901,425.49051514179865,389.04125884111505,28.91894487652878,2.5526833506382016
1787657883.4179723,34.59197926521301,413.00854747981475,362.9476303934929,425.45055271027763,389.05793156762473,28.923196945682484,2.5467151153927836
1787657883.4579785,34.6319854259491,412.9469201603959,362.9627164578141,425.39345448067644,389.0817535206465,28.933031532757376,2.5345360238640153
1787657883.4879785,34.66198539733887,412.9049585097304,362.9738711070795,425.3506374439269,389.09961721703604,28.938720323037987,2.527044458129844
1787657883.5209785,34.69498538970947,412.8588302333035,362.9861615081799,425.30353866947456,389.11926729726133,28.944947508064825,2.518834549248066
1787657883.5629785,34.73698544502258,412.80018277248644,363.00189967280386,425.24359468191346,389.14427652899394,28.952760967457547,2.5084982713823396
1787657883.5929785,34.76698541641235,412.7583472905824,363.01325685563654,425.200777645164,389.1621402253835,28.958214285643432,2.501243494274265
1787657883.6199782,34.79398512840271,412.7049436888861,363.0352316137231,425.162242686397,389.1782173959692,28.959281826801387,2.4987690349692437
1787657883.6629784,34.83698534965515,412.63847268878743,363.05789205627576,425.1008712260819,389.20382218362573,28.964133674712695,2.491431160783234
1787657883.6909783,34.86498522758484,412.59533255233845,363.073361574735,425.0609087945609,389.22049491013547,28.96658717746832,2.487361099635465
1787657883.7229803,34.896987199783325,412.54623694774585,363.0918936235957,425.0152344303465,389.2395507121492,28.968532400549446,2.483570503644932
1787657883.7629805,34.93698740005493,412.50826098625623,363.082287715639,424.9581447077343,389.26336911596997,28.99049202702639,2.458909563664229
1787657883.7899804,34.96398735046387,412.4733954151534,363.0889772585724,424.9196094086877,389.2794464285237,28.997395022915747,2.4503443681731762
1787657883.8219814,34.99598836898804,412.4321354523978,363.09682519842227,424.8741016557224,389.2985712636148,29.005758391559162,2.440146156489102
1787657883.8609815,35.03498840332031,412.38195195858646,363.10619393368506,424.8248693026082,389.3245022904181,29.021128253720484,2.427582102774734
1787657883.8919814,35.065988302230835,412.34217862552964,363.11359171302536,424.78573605578424,389.345114046877,29.03334092851528,2.4175994126250697
1787657883.9189813,35.09298825263977,412.3130126616392,363.1070884490422,424.75165221161956,389.3630662474257,29.05333240789331,2.3994529537992477
1787657883.9639814,35.137988328933716,412.25802514835254,363.1118409173204,424.6948456040306,389.3929866873562,29.075300962030326,2.3806823600962868
1787657883.9909813,35.16498827934265,412.2251726491578,363.11460147953136,424.6607617598659,389.41093888790493,29.088506967965717,2.36939626099513
1787657884.0239792,35.197986125946045,412.1851356435777,363.11775787731017,424.61910636997203,389.4328790748655,29.104797399515732,2.355453340219755
1787657884.059979,35.233985900878906,412.1320455337592,363.14320884257296,424.57366144506693,389.45681523658124,29.106694898997016,2.3562655425026917
1787657884.092979,35.26698589324951,412.08881067050953,363.15394603871755,424.5320033464275,389.4787568502572,29.117498316877636,2.347860589913463
1787657884.1209822,35.29498910903931,412.05217521774665,363.1630574883819,424.4966530132367,389.49737611948746,29.126643565076925,2.34075054806165
1787657884.1599822,35.33398914337158,412.00123774692116,363.1757575631546,424.44742066012253,389.5233071462907,29.139334895372603,2.3308935437307867
1787657884.191982,35.365988969802856,413.5771165492436,364.78458774217285,424.4070251378767,389.5445837520962,27.024883393819998,4.452652209185819
1787657884.2219841,35.39599108695984,413.52556114087923,364.80789170395605,424.36915145772906,389.5645320859239,27.027295350474112,4.452160034328473
1787657884.2609842,35.434991121292114,413.469967868082,364.8259140318716,424.3199191046149,389.5904631127271,27.037091800214792,4.445179058103404
1787657884.2899842,35.46399116516113,413.42861251068854,364.839390884601,424.2833104086347,389.6097451704929,27.04431396623472,4.4400496826983895
1787657884.3219872,35.495994091033936,413.38298741843437,364.8544326436513,424.2429109737564,389.6310238371094,27.052123960886767,4.434548185352761
1787657884.3619874,35.53599429130554,413.33156188009167,364.86330422417115,424.1924160442486,389.65761987178314,27.068731806431238,4.421011490916789
1787657884.3919873,35.56599426269531,413.2905668722958,364.8743955373566,424.15454507284653,389.6775667788955,27.07809679388756,4.41386824141878
1787657884.4219897,35.595996618270874,413.2496053251199,364.885545829943,424.1166710917272,389.6975152712471,27.08739459475526,4.406792569402118
1787657884.4619896,35.6359965801239,413.1950255323558,364.90041087213154,424.06617646319114,389.7241111473969,27.099778927460115,4.39737145806789
1787657884.4909897,35.66499662399292,413.1555202656417,364.91134066742404,424.02956776721095,389.74339320516265,27.108591669494643,4.390707012522594
1787657884.5189927,35.692999601364136,413.1225509236607,364.9272071665021,423.99421773499193,389.762012315869,27.110158355561516,4.391267001624073
1787657884.5599926,35.733999490737915,413.0691739573203,364.9458392581532,423.94246083103394,389.7892730413654,27.11871253542323,4.385769871182543
1787657884.5919926,35.76599955558777,413.0276886366161,364.96070598583856,423.90206500781636,389.8105498056948,27.12502164669671,4.381847407368439
1787657884.6189945,35.79300141334534,412.99278935365635,364.9734199831988,423.86797875587786,389.8285032744349,27.130147621206834,4.378735942136261
1787657884.6629944,35.83700132369995,412.9380321382997,365.0029355623631,423.81243472468253,389.8577587064949,27.129593899223746,4.382537388903733
1787657884.6929944,35.86700129508972,412.90011504618224,365.01998774747875,423.77456375328046,389.87770561360725,27.132264413339225,4.382096436373177
1787657884.7229993,35.89700627326965,412.86224916805804,365.03709962419754,423.7366864614721,389.89765584972207,27.13486027771032,4.381731160674282
1787657884.7629993,35.93700623512268,412.8118473561152,365.0600056913204,423.68619183293606,389.92425172587184,27.138203674290455,4.381362135743599
1787657884.7889993,35.963006258010864,412.77909955565923,365.0748690336068,423.65337026419326,389.941539077074,27.140395032002626,4.381104649239269
1787657884.8220024,35.996009349823,412.71347083006947,365.0828302095327,423.61170451308203,389.96369295603,27.163004775237724,4.3607790970081215
1787657884.8590024,36.03300929069519,412.6584544987526,365.1003079803766,423.56485839656415,389.9960852460679,27.179944290691793,4.353546075452779
1787657884.8930023,36.06700921058655,412.60781954882606,365.11639438170135,423.521810646452,390.0258511116456,27.195518679738807,4.34688955007953
1787657884.9180067,36.0920135974884,412.5705243937423,365.1282192616741,423.4901522601235,390.0477416696749,27.207000381944074,4.341965311150061
1787657884.9640067,36.1380136013031,412.512770640902,365.1509308423695,423.4319110443883,390.08801323309325,27.222889363783395,4.338333389943526
1787657884.9910066,36.165013551712036,412.4754305870061,365.16396689811296,423.3977260486013,390.11165084450664,27.233866277844815,4.334489583075567
1787657885.0190067,36.1930136680603,412.43671229813066,365.17752248889894,423.3622747294358,390.13616406989206,27.245214332224013,4.330538724596788
1787657885.0630043,36.237011194229126,412.37591793037456,365.1989987911465,423.30656887724206,390.17468252681425,27.262866837263363,4.3245091829712266
1787657885.088004,36.26201105117798,412.3413822517376,365.21125210594613,423.2749162263472,390.1965691190115,27.272847878747744,4.321132238247882
1787657885.1220038,36.29601073265076,412.28823794607644,365.23013240197,423.2318687781,390.22633477586123,27.286868433445083,4.3159580537030395
1787657885.160004,36.33401083946228,412.23347329745076,365.2495963555536,423.1837563382036,390.2596026798712,27.302181506520782,4.3106333780673065
1787657885.192004,36.366010904312134,413.6487675973863,366.7090134216645,423.14324063111866,390.2876177349608,25.41841064172316,6.229368434590692
1787657885.2220063,36.396013259887695,413.60548887959135,366.7245287885217,423.1052542502766,390.31388385811437,25.43036009767435,6.225281809050429
1787657885.2590063,36.43301320075989,413.5523555244264,366.7348126099187,423.0584081337587,390.34627614815224,25.45321682280502,6.212309935904142
1787657885.2880063,36.462013244628906,413.5105620688377,366.74712772955917,423.02169079307953,390.3716647787817,25.467240140996527,6.205942239039674
1787657885.3210084,36.495015382766724,413.4629717374502,366.761131104519,422.97990634769667,390.4005571176674,25.483220098857704,6.198673273010535
1787657885.3580086,36.532015562057495,413.40957145151333,366.77679370610076,422.93305992931386,390.4329496164333,25.501187133950452,6.19047120043002
1787657885.3930085,36.567015409469604,413.35904607444166,366.7916754403036,422.8887461576881,390.46359088725507,25.51812619696529,6.182767300791286
1787657885.423013,36.59701991081238,413.3278914734186,366.8128810168374,422.85075706006165,390.4898588889606,25.520271357065962,6.188934950754117
1787657885.460013,36.63401985168457,413.2787639299729,366.83163834539994,422.80391094354377,390.5222511789985,25.533772969571146,6.185335413831552
1787657885.492013,36.666019916534424,413.2363061075546,366.8478679431233,422.76339523645885,390.55026623408816,25.545432312130103,6.182241650173829
1787657885.516013,36.690019845962524,413.2044753563313,366.86002944955777,422.73300860707764,390.5712774210414,25.554182168008513,6.179916919425477
1787657885.5610108,36.73501777648926,413.1390359123872,366.8747174797241,422.6760361296404,390.6106717006636,25.580263796967053,6.165776219428207
1787657885.593011,36.76701784133911,413.09463016052683,366.88808333770305,422.6355204225555,390.63868675575327,25.595307181465355,6.159265534375711
1787657885.623012,36.79701900482178,413.0529689736488,366.9005028925171,422.5975355510381,390.6649518352668,25.609525272889627,6.153048151391306
1787657885.660012,36.83401894569397,413.0014810321384,366.91545499571475,422.5506894345202,390.69734412530465,25.62743903873788,6.145004030835914
1787657885.6910121,36.86501908302307,412.95830821466035,366.9278354013894,422.5114397489489,390.72448377515025,25.64259729309478,6.1381165262581465
1787657885.7210147,36.89502167701721,412.9168276275771,366.9526499505373,422.4734530662419,390.7507501070318,25.645246359383634,6.14322483739223
1787657885.7610147,36.93502163887024,412.8611726921663,366.9734754441035,422.4228085833183,390.7857688215298,25.660284425695433,6.138762168928905
1787657885.7910147,36.96502161026001,412.8194299773961,366.98914925633034,422.3848252211255,390.8120328574034,25.671512796074865,6.135464171632011
1787657885.823018,36.99702501296997,412.7748934786086,367.00590245004327,422.3441566819956,390.8396507070534,25.68303631259807,6.131972993720705
1787657885.859018,37.03302502632141,412.71048759100637,367.0167509526675,422.2958909193313,390.8639363205447,25.70152149069312,6.114781374122876
1787657885.890018,37.064024925231934,412.6625266441689,367.03044758412585,422.25432888576137,390.8848488562113,25.710603460274715,6.10707841720296
1787657885.9230223,37.09702920913696,412.6113766150468,367.04506886222737,422.21007954289826,390.9071135502449,25.7202697223433,6.098875892095283
1787657885.9600224,37.134029388427734,412.55392654082596,367.06150984316696,422.16047284262424,390.93207387580344,25.731101008017376,6.089680168791774
1787657885.9900224,37.164029359817505,412.50725611008653,367.0748600596627,422.1202514270126,390.95231186024,25.73989866825694,6.08220456501302
1787657886.0210261,37.19503307342529,412.46877223602127,367.09524635463043,422.07868427902025,390.97322696930183,25.739237900699393,6.084551761592209
1787657886.0600262,37.23403310775757,412.411592098887,367.1151041470952,422.0263963428297,390.9995363973205,25.747049628354322,6.0785705070226
1787657886.0900261,37.26403307914734,412.36755780144694,367.13038134067193,421.98617492721803,391.01977438175703,25.75307545291673,6.073950516238545
1787657886.123028,37.29703497886658,412.319072061434,367.14720515282545,421.94192878086886,391.0420374674186,25.759704633114445,6.068865523583272
1787657886.163028,37.337034940719604,412.26093992064966,367.1674683525055,421.88830022672,391.0690214466673,25.76762128672209,6.062852567135432
1787657886.1910279,37.36503481864929,413.5548596735219,368.5142434198226,421.8507603666763,391.08791016780657,24.049789994087615,7.828398527871964
1787657886.219033,37.39303994178772,413.5138052544897,368.52851613259674,421.8132134743019,391.10680242736424,24.055335973699744,7.824117821908989
1787657886.2600331,37.43404006958008,413.4536592078153,368.5494870852179,421.7582439825433,391.13446111868024,24.06339918575123,7.8179017856767885
1787657886.291033,37.4650399684906,413.40812271362,368.56531900923244,421.71668194897336,391.1553736543468,24.069539369016375,7.813154647429711
1787657886.3210332,37.49504017829895,413.3625606177278,368.578039228208,421.6764602137103,391.1756117996206,24.078438749477414,7.805572532628383
1787657886.3600333,37.534040212631226,413.3045937888759,368.5969261510892,421.6241722775197,391.2019212276393,24.08736574720363,7.798379845984187
1787657886.3930333,37.56704020500183,413.25551944254676,368.6129974136377,421.5799286883817,391.22418302660316,24.09484393218016,7.792364728783416
1787657886.4230363,37.59704327583313,413.2108536255082,368.6275997304661,421.5397031173019,391.24442310192336,24.101668682326686,7.78686709528359
1787657886.4580364,37.63204336166382,413.17248892494,368.64427865327394,421.4927779725959,391.2680341641846,24.105217759937425,7.785899456419219
1787657886.4930365,37.66704344749451,413.1256102461171,368.66116968026836,421.44585282788995,391.29164522644584,24.11150887160907,7.781550120384182
1787657886.521034,37.6950409412384,413.0881559771524,368.6747058042706,421.4083161643602,391.310532339213,24.116502824016592,7.778112234761545
1787657886.559034,37.73304104804993,413.03738858113167,368.69311880834215,421.35736884612794,391.3361672160016,24.123219370588536,7.773511766491761
1787657886.593034,37.767040967941284,412.9920248666192,368.70961523435744,421.31178463903166,391.3591035661956,24.12918822432128,7.7694402736270085
1787657886.616034,37.79004096984863,412.9554655210706,368.7195095868472,421.2809481884309,391.3746193703474,24.136438447852274,7.7630727559384916
1787657886.6590369,37.833043813705444,412.8956332696244,368.739954180658,421.22329362493895,391.4036290941699,24.145229085242207,7.75651072141363
1787657886.691037,37.8650438785553,412.85111587883324,368.75515216684164,421.1803906537593,391.42521634190376,24.151783122114487,7.751616036102949
1787657886.7210376,37.895044565200806,412.8093622470226,368.7693242759934,421.1401682791934,391.4454548088519,24.158005403776382,7.746950488184917
1787657886.7610376,37.93504452705383,412.7641869458673,368.7791838982263,421.08653972504453,391.47243878810065,24.171168223275547,7.736934432240223
1787657886.7910378,37.96504473686218,412.72590931977203,368.790439330038,421.04631798978147,391.49267693337436,24.17893282662218,7.731080908149963
1787657886.821036,37.9950430393219,412.6877080048202,368.8016523005743,421.00609881172954,391.5129137919505,24.186711726610167,7.725220881345422
1787657886.861036,38.03504300117493,412.63687455254575,368.81650626305185,420.97057520812285,391.5326808973653,24.196593905618048,7.71736244434064
1787657886.8910363,38.065043210983276,412.59884621281725,368.82763173934524,420.9439331030903,391.5475060216061,24.203990633941885,7.711495622255736
1787657886.9230342,38.09704113006592,412.5348797121872,368.84747319943506,420.9155169044547,391.56331834854916,24.21249059033267,7.702650598539267
1787657886.9590342,38.13304114341736,412.4812688169407,368.8634412225995,420.8835465901465,391.58110837981945,24.22169838893094,7.694637316311832
1787657886.988034,38.1620409488678,412.4380162850334,368.8762465123763,420.85779290816663,391.5954391368878,24.229204524563283,7.6881019782652915
1787657887.0180385,38.19204545021057,412.39321983606186,368.88949048303095,420.831146991977,391.61026638186485,24.237002127605656,7.681316650111907
1787657887.0610385,38.235045433044434,412.33981647022705,368.9110570059996,420.7929602570715,391.6315155695185,24.242006460226143,7.678471769679386
1787657887.0920384,38.266045331954956,412.2970162133408,368.9255931419188,420.7654303641791,391.64683470747576,24.24806912953096,7.673697239889267
1787657887.1160386,38.290045499801636,412.26388272466346,368.93682688521784,420.74411668015307,391.6586948068684,24.252786433496105,7.669983562806546
1787657887.1610458,38.335052728652954,412.2017778116127,368.9579283649149,420.70414738240675,391.68093590997137,24.26160258950463,7.663063654014531
1787657887.191046,38.365052938461304,413.37413456010387,370.1934040302998,420.6775052773741,391.6957610342122,22.708821646170463,9.276559964222681
1787657887.2220476,38.39605450630188,413.34900496643195,370.2005092725758,420.6499739023651,391.71108099690025,22.715828034891608,9.272459270237022
1787657887.2580476,38.43205451965332,413.30571839241736,370.2148171674436,420.6180035880569,391.7288710281706,22.722764539215568,9.267273427443783
1787657887.2910476,38.465054512023926,413.2661754545678,370.2279018498374,420.58869748425207,391.7451785470168,22.729111846664637,9.262548974329409
1787657887.3220484,38.496055364608765,413.2291384721173,370.24014036596276,420.56116674443587,391.76049815624884,22.73509265448473,9.25810853962328
1787657887.3620484,38.53605532646179,413.1769228051835,370.25822266210946,420.52564422003366,391.78026483147835,22.74207566545257,9.252599925435824
1787657887.3910484,38.56505537033081,413.1411239628089,370.27031964317644,420.49989032632277,391.7945957063654,22.747437271858832,9.248550808170505
1787657887.422053,38.596060037612915,413.102938033133,370.2832470440801,420.47235619881144,391.80991720069625,22.75315037818675,9.244253282163381
1787657887.4610531,38.63506007194519,413.0550231146429,370.2994693550264,420.43772167400004,391.82918974439065,22.760340464556766,9.238861991664974
1787657887.491053,38.66506004333496,413.0182589344482,370.3119298274635,420.4110797806984,391.84401475081285,22.7658621890558,9.23473753134542
1787657887.5200584,38.69406533241272,412.9715218943898,370.34773411528334,420.38532122890666,391.8583482177108,22.7523831638805,9.247613607088933
1787657887.5610585,38.73506546020508,412.91701604143043,370.3741036289076,420.34891049318276,391.8786091422941,22.7525122243074,9.2486651619718
1787657887.5920584,38.7660653591156,412.875821086349,370.3941425912746,420.32138060029035,391.89392828025143,22.752519446153112,9.249558990524942
1787657887.6180634,38.792070388793945,412.8412835616303,370.4110432771272,420.2982864707329,391.9067791169066,22.752440565353442,9.25039929251331
1787657887.6580637,38.83207058906555,412.79090286243604,370.38967379145475,420.26276373459973,391.9265459099548,22.796174361975662,9.209853993756933
1787657887.6910636,38.86507058143616,412.748151035248,370.394445730802,420.2334576307949,391.9428534288011,22.81148152024599,9.196237667844052
1787657887.721066,38.89507293701172,412.7093265696155,370.39859454349727,420.20681362018377,391.95767961341,22.825565954104466,9.183704506986546
1787657887.759066,38.93307304382324,412.66022191661403,370.4036233260946,420.1730670949631,391.9764580255693,22.84359953345142,9.167654351157182
1787657887.792066,38.96607303619385,412.6176282516094,370.4077600584299,420.1437609911582,391.99276554441553,22.85946490719627,9.153527899291522
1787657887.8230689,38.99707579612732,412.5888868084672,370.44851154409656,420.1160618875486,392.0087016076236,22.836378001919538,9.178448755707993
1787657887.861069,39.03507590293884,412.5439538147121,370.466021420703,420.0791366471617,392.03921900186134,22.851298304344546,9.175477903865062
1787657887.893069,39.067075967788696,412.50623799704215,370.480799751737,420.0480417322753,392.0649178400119,22.863791401020375,9.173057664137861
1787657887.9230762,39.09708309173584,412.4709728621184,370.49468135868165,420.0188833862063,392.08901617310283,22.87545080117461,9.170852352097706
1787657887.961076,39.135082960128784,412.41938702481895,370.5332437251291,419.9819583774941,392.11953337586965,22.87269958596865,9.184196153508715
1787657887.993076,39.16708302497864,412.3796035955563,370.5552008980134,419.9508634626077,392.14523221402027,22.879104619730615,9.187423542716592
1787657888.0230763,39.19708323478699,412.342365391605,370.57591524081846,419.921711835105,392.16932499445574,22.884969680973445,9.190591418160626
